order_id,user_id,order_timestamp,order_hour,order_hour_formatted,turno_pedido,is_cancelled,is_returned,total_order_value,is_bad_payer,account_created_at,dias_conta_ate_compra,faixa_tempo_conta
39580,31540,2025-07-25 22:08:06.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2021-07-08 03:01:00.000000,1478,4. +365 dias
40430,32231,2026-02-08 22:51:10.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,1,2023-08-07 14:32:00.000000,916,4. +365 dias
42005,33484,2026-06-23 22:16:43.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2025-04-29 18:00:00.000000,420,4. +365 dias
42376,33759,2021-12-28 22:51:29.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2020-09-28 01:59:00.000000,456,4. +365 dias
42563,33902,2024-08-09 22:04:35.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-08-21 11:22:00.000000,1449,4. +365 dias
44442,35429,2026-04-07 22:01:41.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2026-01-08 12:28:00.000000,89,2. 30-90 dias
46510,37067,2023-05-22 22:15:40.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-12-30 10:48:00.000000,873,4. +365 dias
46751,37260,2023-09-20 22:24:29.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2023-03-08 13:08:00.000000,196,3. 90-365 dias
49079,39101,2024-03-10 22:56:50.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-04-27 00:18:00.000000,1413,4. +365 dias
49744,39641,2024-09-14 22:52:23.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2019-06-25 18:39:00.000000,1908,4. +365 dias
51306,40829,2026-02-07 22:39:48.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2022-08-16 15:46:00.000000,1271,4. +365 dias
52165,41548,2020-03-23 22:43:10.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2019-03-25 15:54:00.000000,364,3. 90-365 dias
52645,41911,2024-02-25 22:22:40.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-02-17 05:30:00.000000,8,1. < 30 dias
52918,42120,2025-02-04 22:32:43.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2023-11-16 12:09:00.000000,446,4. +365 dias
54098,43052,2026-07-05 22:58:33.924195,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2026-07-05 03:33:58.924195,0,1. < 30 dias
56442,44894,2026-06-19 22:23:46.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2026-04-02 01:02:00.000000,78,2. 30-90 dias
58345,46383,2022-10-09 22:20:52.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2022-01-27 02:02:00.000000,255,3. 90-365 dias
58665,46635,2024-08-10 22:15:28.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2023-05-06 05:13:00.000000,462,4. +365 dias
58911,46847,2023-04-27 22:54:37.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2023-04-13 03:10:00.000000,14,1. < 30 dias
59453,47282,2020-08-24 22:07:59.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,182.0,0,2020-04-02 02:04:00.000000,144,3. 90-365 dias
60721,48297,2024-08-25 22:20:43.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2023-06-18 08:30:00.000000,434,4. +365 dias
62950,50134,2024-01-14 22:49:16.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-02-23 18:23:00.000000,1421,4. +365 dias
65022,51797,2026-01-06 22:18:05.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2023-05-19 07:22:00.000000,963,4. +365 dias
65239,51967,2022-03-09 22:58:45.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2021-03-03 12:56:00.000000,371,4. +365 dias
66547,53058,2024-03-12 22:40:11.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-03-05 06:45:00.000000,7,1. < 30 dias
66967,53425,2026-06-05 22:24:56.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,182.0,0,2025-02-24 08:33:00.000000,466,4. +365 dias
70012,55853,2023-04-22 22:15:46.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-03-27 13:22:00.000000,1121,4. +365 dias
70252,56043,2026-06-10 22:38:18.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-03-18 14:28:00.000000,814,4. +365 dias
72814,58052,2023-03-14 22:35:40.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,136.5,0,2021-02-16 00:25:00.000000,756,4. +365 dias
73517,58615,2025-03-20 22:14:42.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2021-05-16 17:28:00.000000,1404,4. +365 dias
74441,59371,2026-04-30 22:34:09.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2021-02-22 06:06:00.000000,1893,4. +365 dias
75083,59863,2021-04-04 22:01:56.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2020-09-16 17:00:00.000000,200,3. 90-365 dias
75136,59907,2022-12-30 22:47:05.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2021-06-25 16:11:00.000000,553,4. +365 dias
75311,60069,2026-07-02 22:57:41.626938,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2026-07-02 13:51:30.626938,0,1. < 30 dias
76458,60979,2026-07-05 22:19:53.020678,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2026-07-05 14:30:45.020678,0,1. < 30 dias
76907,61321,2023-03-14 22:43:38.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-01-29 18:53:00.000000,1140,4. +365 dias
78090,62267,2020-09-20 22:14:32.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2019-10-30 07:21:00.000000,326,3. 90-365 dias
79997,63771,2023-09-09 22:14:15.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-12-05 00:42:00.000000,1008,4. +365 dias
80038,63803,2024-10-25 22:51:51.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2021-04-23 02:53:00.000000,1281,4. +365 dias
81147,64688,2025-12-14 22:49:21.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-03-18 03:53:00.000000,2097,4. +365 dias
81767,65188,2025-02-07 22:52:28.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2019-04-15 16:54:00.000000,2125,4. +365 dias
81785,65201,2024-07-30 22:54:28.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-11-30 08:16:00.000000,1338,4. +365 dias
84090,67070,2025-07-09 22:01:57.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2019-09-02 16:38:00.000000,2137,4. +365 dias
85970,68555,2025-01-16 22:12:23.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-01-30 12:19:00.000000,1813,4. +365 dias
90276,72062,2025-12-08 22:30:35.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2022-06-28 01:49:00.000000,1259,4. +365 dias
91969,73433,2025-06-09 22:21:43.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2023-04-14 10:46:00.000000,787,4. +365 dias
94162,75242,2025-01-08 22:32:24.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2022-04-29 08:13:00.000000,985,4. +365 dias
94182,75255,2025-05-30 22:38:11.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2022-09-22 03:54:00.000000,981,4. +365 dias
94734,75713,2025-01-05 22:40:27.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-05-25 00:32:00.000000,225,3. 90-365 dias
97460,77881,2021-07-12 22:02:16.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2019-04-09 01:18:00.000000,825,4. +365 dias
97637,78015,2024-09-22 22:22:17.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2022-08-05 01:06:00.000000,779,4. +365 dias
99659,79664,2024-12-05 22:15:11.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,182.0,0,2023-06-03 02:05:00.000000,551,4. +365 dias
99855,79824,2026-06-12 22:07:14.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2022-08-31 11:23:00.000000,1381,4. +365 dias
101289,80998,2025-12-15 22:58:04.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2025-10-25 07:48:00.000000,51,2. 30-90 dias
103666,82868,2024-07-17 22:59:29.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2021-08-31 02:50:00.000000,1051,4. +365 dias
103771,82956,2026-06-20 22:59:34.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,136.5,0,2026-04-18 16:15:00.000000,63,2. 30-90 dias
106455,85117,2022-11-04 22:13:41.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2021-08-12 02:38:00.000000,449,4. +365 dias
106757,85358,2025-10-22 22:27:50.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2023-07-14 09:28:00.000000,831,4. +365 dias
107948,86338,2025-11-08 22:07:45.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-05-02 15:12:00.000000,555,4. +365 dias
110858,88673,2020-11-05 22:16:40.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-08-27 06:11:00.000000,70,2. 30-90 dias
112496,90036,2026-03-16 22:29:21.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2024-09-19 04:13:00.000000,543,4. +365 dias
112497,90036,2026-04-18 22:30:49.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-09-19 04:13:00.000000,576,4. +365 dias
112612,90127,2026-05-13 22:20:02.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,182.0,1,2025-08-21 12:01:00.000000,265,3. 90-365 dias
115129,92116,2022-10-20 22:13:29.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2021-01-08 02:40:00.000000,650,4. +365 dias
116581,93292,2026-05-31 22:21:26.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2026-02-10 04:21:00.000000,110,3. 90-365 dias
116584,93292,2026-03-09 22:19:18.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2026-02-10 04:21:00.000000,27,1. < 30 dias
118608,94943,2025-10-28 22:47:16.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-09-27 15:55:00.000000,396,4. +365 dias
119234,95454,2024-12-18 22:28:40.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-05-09 08:59:00.000000,1684,4. +365 dias
119389,95584,2022-06-19 22:46:51.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2021-12-09 15:26:00.000000,192,3. 90-365 dias
121017,96891,2023-07-05 22:01:41.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2020-06-02 11:32:00.000000,1128,4. +365 dias
124417,99615,2021-02-28 22:10:35.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2021-01-20 05:58:00.000000,39,2. 30-90 dias
124747,99903,2026-06-15 22:03:43.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2025-01-18 07:31:00.000000,513,4. +365 dias
2932,2353,2025-12-31 22:08:29.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2025-02-21 12:57:00.000000,313,3. 90-365 dias
6707,5350,2019-04-22 22:43:11.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2019-02-17 04:04:00.000000,64,2. 30-90 dias
8035,6405,2025-01-22 22:22:14.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2023-07-01 07:21:00.000000,571,4. +365 dias
14392,11471,2025-02-11 22:39:54.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2022-04-13 04:44:00.000000,1035,4. +365 dias
14722,11743,2025-12-01 22:53:54.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2021-08-04 06:53:00.000000,1580,4. +365 dias
15333,12230,2026-07-05 22:33:08.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2026-07-05 10:23:00.000000,0,1. < 30 dias
16476,13164,2025-07-04 22:22:45.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2024-02-19 10:05:00.000000,501,4. +365 dias
17460,13917,2026-03-30 22:11:32.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2020-06-24 08:02:00.000000,2105,4. +365 dias
18664,14858,2024-05-31 22:48:53.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2021-02-03 13:22:00.000000,1213,4. +365 dias
20065,15984,2023-11-03 22:14:32.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2020-07-21 01:07:00.000000,1200,4. +365 dias
20254,16132,2024-08-24 22:12:12.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2023-09-05 09:36:00.000000,354,3. 90-365 dias
26951,21546,2026-03-15 22:32:50.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2025-04-17 00:46:00.000000,332,3. 90-365 dias
28475,22727,2019-09-08 22:30:01.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2019-01-08 01:22:00.000000,243,3. 90-365 dias
30795,24571,2026-02-26 22:02:26.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2020-08-24 00:18:00.000000,2012,4. +365 dias
31128,24817,2022-01-09 22:24:14.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2021-11-24 05:49:00.000000,46,2. 30-90 dias
31292,24940,2026-04-03 22:57:13.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2019-06-02 01:42:00.000000,2497,4. +365 dias
32203,25693,2022-05-04 22:02:42.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2021-05-10 16:22:00.000000,359,3. 90-365 dias
33923,27042,2022-10-18 22:26:34.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2021-04-02 15:36:00.000000,564,4. +365 dias
35527,28329,2026-02-23 22:45:40.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,182.0,0,2025-03-25 16:19:00.000000,335,3. 90-365 dias
37706,30071,2024-04-11 22:08:22.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,0,2022-04-29 01:22:00.000000,713,4. +365 dias
39818,31751,2025-01-05 22:19:16.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,136.5,1,2023-11-25 17:10:00.000000,407,4. +365 dias
41441,33043,2024-02-23 22:59:47.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,136.5,1,2021-09-03 01:38:00.000000,903,4. +365 dias
41673,33223,2026-03-01 22:03:41.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2023-06-20 01:53:00.000000,985,4. +365 dias
41751,33292,2020-03-18 22:58:39.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,0,2020-01-09 15:46:00.000000,69,2. 30-90 dias
42843,34135,2020-11-01 22:20:39.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2020-03-22 07:00:00.000000,224,3. 90-365 dias
44098,35169,2026-07-05 22:34:47.573616,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2026-06-30 04:17:49.573616,5,1. < 30 dias
44177,35230,2023-05-24 22:17:16.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,136.5,1,2023-05-09 00:24:00.000000,15,1. < 30 dias
44862,35772,2025-07-02 22:32:37.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2022-12-04 01:47:00.000000,941,4. +365 dias
45760,36458,2025-07-25 22:28:46.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2020-06-15 11:55:00.000000,1866,4. +365 dias
47050,37501,2026-03-30 22:38:03.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2026-01-19 08:18:00.000000,70,2. 30-90 dias
48250,38465,2024-12-19 22:15:29.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2024-11-15 01:10:00.000000,34,2. 30-90 dias
51113,40696,2024-07-08 22:36:33.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2023-10-17 02:26:00.000000,265,3. 90-365 dias
53848,42854,2026-02-25 22:02:16.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2024-12-04 02:58:00.000000,448,4. +365 dias
54511,43397,2025-03-27 22:01:47.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2025-01-17 10:46:00.000000,69,2. 30-90 dias
54724,43553,2025-06-11 22:28:05.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2024-08-30 04:23:00.000000,285,3. 90-365 dias
55177,43914,2026-05-26 22:49:31.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2025-01-29 05:40:00.000000,482,4. +365 dias
58025,46139,2026-07-05 22:30:58.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2026-07-05 15:04:00.000000,0,1. < 30 dias
59144,47049,2024-08-21 22:03:21.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2024-02-15 00:40:00.000000,188,3. 90-365 dias
63964,50915,2025-02-02 22:34:06.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2021-11-01 01:23:00.000000,1189,4. +365 dias
66703,53201,2023-08-20 22:59:20.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,0,2019-09-20 08:53:00.000000,1430,4. +365 dias
71648,57146,2026-02-18 22:36:07.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2020-10-16 09:08:00.000000,1951,4. +365 dias
72694,57958,2023-11-24 22:27:06.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,0,2022-03-18 18:22:00.000000,616,4. +365 dias
72866,58090,2025-02-28 22:30:56.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2024-04-14 16:35:00.000000,320,3. 90-365 dias
74221,59167,2026-03-16 22:42:03.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2026-01-28 01:44:00.000000,47,2. 30-90 dias
74443,59372,2024-09-13 22:15:59.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2024-05-30 11:02:00.000000,106,3. 90-365 dias
74806,59667,2022-05-23 22:39:23.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2020-03-13 06:13:00.000000,801,4. +365 dias
75151,59916,2025-12-25 22:49:27.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2025-04-02 18:42:00.000000,267,3. 90-365 dias
75153,59917,2026-01-01 22:10:25.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2025-04-11 11:10:00.000000,265,3. 90-365 dias
77852,62056,2024-08-04 22:22:31.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2019-07-22 15:46:00.000000,1840,4. +365 dias
77922,62110,2023-01-11 22:37:48.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2021-03-01 17:04:00.000000,681,4. +365 dias
78234,62384,2025-02-05 22:49:03.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,182.0,0,2022-01-07 14:38:00.000000,1125,4. +365 dias
79467,63362,2023-10-07 22:27:59.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2023-07-17 00:29:00.000000,82,2. 30-90 dias
80933,64526,2024-12-04 22:39:16.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2023-11-13 10:17:00.000000,387,4. +365 dias
83292,66406,2026-06-12 22:34:15.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,0,2026-03-25 10:44:00.000000,79,2. 30-90 dias
84604,67463,2021-12-25 22:47:52.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2020-01-15 18:00:00.000000,710,4. +365 dias
86428,68924,2023-08-30 22:24:42.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2023-02-13 07:34:00.000000,198,3. 90-365 dias
87368,69697,2020-11-09 22:58:35.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2020-01-11 03:55:00.000000,303,3. 90-365 dias
89164,71155,2020-04-11 22:18:58.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2020-02-23 07:46:00.000000,48,2. 30-90 dias
89401,71353,2025-10-08 22:40:39.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,182.0,1,2023-05-09 15:33:00.000000,883,4. +365 dias
91332,72920,2023-10-06 22:03:32.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2020-07-03 17:41:00.000000,1190,4. +365 dias
97102,77583,2026-03-01 22:26:23.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2025-07-10 15:09:00.000000,234,3. 90-365 dias
97406,77838,2025-11-09 22:34:49.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2024-06-19 07:56:00.000000,508,4. +365 dias
99424,79467,2021-02-01 22:58:40.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2020-12-11 16:05:00.000000,52,2. 30-90 dias
105008,83933,2023-10-04 22:16:11.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2023-06-08 13:14:00.000000,118,3. 90-365 dias
105371,84228,2026-04-27 22:23:43.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2026-01-12 01:31:00.000000,105,3. 90-365 dias
105372,84228,2026-02-17 22:01:14.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2026-01-12 01:31:00.000000,36,2. 30-90 dias
105751,84522,2025-04-01 22:17:32.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2020-04-24 06:23:00.000000,1803,4. +365 dias
106222,84920,2023-06-12 22:13:32.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2019-07-16 14:19:00.000000,1427,4. +365 dias
106698,85306,2024-12-27 22:01:47.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,182.0,0,2022-07-31 02:36:00.000000,880,4. +365 dias
107436,85894,2025-04-09 22:12:36.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2023-04-22 18:11:00.000000,718,4. +365 dias
108530,86785,2020-06-16 22:58:03.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,182.0,1,2020-03-29 15:13:00.000000,79,2. 30-90 dias
109124,87256,2022-04-22 22:47:45.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2022-04-18 08:55:00.000000,4,1. < 30 dias
111270,88999,2023-03-25 22:47:40.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,91.0,1,2021-04-18 10:56:00.000000,706,4. +365 dias
111271,88999,2023-01-12 22:21:45.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,1,2021-04-18 10:56:00.000000,634,4. +365 dias
116188,92963,2026-07-03 22:19:35.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2026-06-18 14:58:00.000000,15,1. < 30 dias
121972,97648,2026-02-14 22:03:47.000000,22,22hs,Noite/Madrugada (18h-5h),0,1,45.5,0,2025-04-08 13:30:00.000000,312,3. 90-365 dias
545,436,2023-08-18 22:15:03.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2022-05-15 08:25:00.000000,460,4. +365 dias
1108,878,2025-12-19 22:45:03.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2021-07-15 02:15:00.000000,1618,4. +365 dias
1251,986,2026-06-12 22:38:13.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2021-12-13 12:31:00.000000,1642,4. +365 dias
2544,2041,2023-05-15 22:09:00.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2019-11-21 02:55:00.000000,1271,4. +365 dias
2806,2240,2024-04-15 22:30:30.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-04-03 14:26:00.000000,12,1. < 30 dias
3295,2650,2026-02-21 22:47:02.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-11-21 09:06:00.000000,457,4. +365 dias
3699,2971,2026-07-05 22:48:01.666801,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2026-07-05 04:03:51.666801,0,1. < 30 dias
4220,3373,2022-06-25 22:17:18.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2022-05-18 14:26:00.000000,38,2. 30-90 dias
4222,3373,2026-02-03 22:03:54.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2022-05-18 14:26:00.000000,1357,4. +365 dias
4847,3863,2025-09-13 22:07:10.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,1,2023-04-05 10:07:00.000000,892,4. +365 dias
5548,4396,2026-06-30 22:50:04.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2026-01-10 17:18:00.000000,171,3. 90-365 dias
5729,4530,2022-11-02 22:41:11.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2022-09-26 00:49:00.000000,37,2. 30-90 dias
6320,5044,2024-09-27 22:43:51.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,182.0,0,2023-12-19 10:02:00.000000,283,3. 90-365 dias
6906,5516,2026-06-24 22:08:52.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2026-06-10 03:00:00.000000,14,1. < 30 dias
7506,6003,2024-06-26 22:42:53.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2024-05-26 10:22:00.000000,31,2. 30-90 dias
8116,6466,2024-06-16 22:18:49.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,1,2023-01-17 04:03:00.000000,516,4. +365 dias
9234,7338,2024-02-13 22:38:56.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2019-07-28 09:05:00.000000,1661,4. +365 dias
10536,8405,2026-06-11 22:57:24.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,136.5,1,2022-05-10 01:16:00.000000,1493,4. +365 dias
10823,8643,2026-04-17 22:32:46.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2026-01-13 04:17:00.000000,94,3. 90-365 dias
13595,10876,2022-02-11 22:01:18.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2019-05-05 13:21:00.000000,1013,4. +365 dias
14454,11528,2026-06-28 22:28:00.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2025-12-16 14:51:00.000000,194,3. 90-365 dias
14787,11793,2020-12-29 22:28:10.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,45.5,0,2020-08-22 04:36:00.000000,129,3. 90-365 dias
14935,11916,2026-04-12 22:31:26.000000,22,22hs,Noite/Madrugada (18h-5h),0,0,91.0,0,2025-12-30 11:48:00.000000,103,3. 90-365 dias
